name,position,team,element,team_id,position_id,GW,value,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bps,bonus,yellow_cards,red_cards,penalties_saved,penalties_missed,total_points,was_home,opponent_team,fixture_id,team_h_score,team_a_score,kickoff_time,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,roll3_total_points,roll3_minutes,roll3_goals_scored,roll3_assists,roll3_clean_sheets,roll3_bps,avg_points_last3,avg_minutes_last3,goals_last3,std_points_last3,avg_points_last5,avg_minutes_last5,goals_last5,std_points_last5,ema_points
Berge,MID,FUL,330,10,3,14,49,90,0,0,0,5,0,13,0,0,0,0,0,0,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,2.0,90.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Berge,MID,FUL,330,10,3,15,49,75,0,0,0,1,0,14,0,0,0,0,0,2,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,1.0,90.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Berge,MID,FUL,330,10,3,16,49,90,0,0,0,2,0,16,0,0,0,0,0,2,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,1.3333333333333333,85.0,0.0,0.0,0.0,12.0,1.3333333333333333,85.0,0.0,1.1547005383792517,0.0,0.0,0.0,0.0,1.5
Berge,MID,FUL,330,10,3,17,49,65,0,0,1,0,0,11,0,1,0,0,0,2,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,1.3333333333333333,85.0,0.0,0.0,0.0,14.333333333333334,1.3333333333333333,85.0,0.0,1.1547005383792517,0.0,0.0,0.0,0.0,1.75
Berge,MID,FUL,330,10,3,18,49,90,0,0,1,0,0,18,0,0,0,0,0,3,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,2.0,76.66666666666667,0.0,0.0,0.3333333333333333,13.666666666666666,2.0,76.66666666666667,0.0,0.0,1.6,82.0,0.0,0.8944271909999159,1.875
Berge,MID,FUL,330,10,3,19,49,67,0,0,0,1,0,10,0,0,0,0,0,2,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,2.3333333333333335,81.66666666666667,0.0,0.0,0.6666666666666666,15.0,2.3333333333333335,81.66666666666667,0.0,0.5773502691896258,1.8,82.0,0.0,1.0954451150103321,2.4375
Berge,MID,FUL,330,10,3,20,49,16,0,0,0,1,0,5,0,0,0,0,0,1,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,2.3333333333333335,74.0,0.0,0.0,0.6666666666666666,13.0,2.3333333333333335,74.0,0.0,0.5773502691896258,2.2,77.4,0.0,0.44721359549995787,2.21875
Cairney,MID,FUL,331,10,3,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57.666666666666664,0.0,1.0,2.0,65.6,0.0,0.7071067811865475,1.609375
Cairney,MID,FUL,331,10,3,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairney,MID,FUL,331,10,3,15,48,2,0,0,0,0,0,4,0,0,0,0,0,1,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairney,MID,FUL,331,10,3,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.5
Cairney,MID,FUL,331,10,3,17,48,24,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.25
Cairney,MID,FUL,331,10,3,18,48,8,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,8.666666666666666,0.0,0.5773502691896258,0.4,5.2,0.0,0.5477225575051662,0.625
Cairney,MID,FUL,331,10,3,19,48,22,1,0,0,0,0,21,1,1,0,0,0,6,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,0.6666666666666666,10.666666666666666,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,10.666666666666666,0.0,0.5773502691896258,0.6,6.8,0.0,0.5477225575051662,0.8125
Cairney,MID,FUL,331,10,3,20,48,73,0,0,0,1,0,14,0,0,0,0,0,2,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,2.6666666666666665,18.0,0.3333333333333333,0.0,0.0,8.333333333333334,2.6666666666666665,18.0,1.0,2.8867513459481287,1.8,11.2,1.0,2.3874672772626644,3.40625
Lukić,MID,FUL,332,10,3,13,50,22,0,0,0,0,0,8,0,0,0,0,0,1,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.333333333333336,1.0,2.6457513110645903,2.0,25.4,1.0,2.345207879911715,2.703125
Lukić,MID,FUL,332,10,3,14,50,45,0,0,0,3,0,7,0,0,0,0,0,1,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,1.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lukić,MID,FUL,332,10,3,15,49,14,0,0,0,1,0,5,0,0,0,0,0,1,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,1.0,33.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lukić,MID,FUL,332,10,3,16,49,11,0,0,0,1,0,6,0,0,0,0,0,1,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,1.0,27.0,0.0,0.0,0.0,6.666666666666667,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lukić,MID,FUL,332,10,3,17,49,90,0,0,1,0,0,21,0,0,0,0,0,5,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,1.0,23.333333333333332,0.0,0.0,0.0,6.0,1.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lukić,MID,FUL,332,10,3,18,49,87,0,0,1,0,0,12,0,0,0,0,0,3,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,2.3333333333333335,38.333333333333336,0.0,0.0,0.3333333333333333,10.666666666666666,2.3333333333333335,38.333333333333336,0.0,2.3094010767585034,1.8,36.4,0.0,1.7888543819998317,3.0
Lukić,MID,FUL,332,10,3,19,49,90,0,1,0,1,0,21,1,0,0,0,0,6,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,3.0,62.666666666666664,0.0,0.0,0.6666666666666666,13.0,3.0,62.666666666666664,0.0,2.0,2.2,49.4,0.0,1.7888543819998317,3.0
Lukić,MID,FUL,332,10,3,20,49,90,0,0,0,1,0,13,0,0,0,0,0,2,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,4.666666666666667,89.0,0.0,0.3333333333333333,0.6666666666666666,18.0,4.666666666666667,89.0,0.0,1.5275252316519479,3.2,58.4,0.0,2.280350850198276,4.5
Godo,MID,FUL,333,10,3,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,89.0,0.0,2.0816659994661335,3.4,73.6,0.0,2.073644135332772,3.25
Godo,MID,FUL,333,10,3,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Godo,MID,FUL,333,10,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Godo,MID,FUL,333,10,3,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Godo,MID,FUL,333,10,3,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Godo,MID,FUL,333,10,3,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Godo,MID,FUL,333,10,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Godo,MID,FUL,333,10,3,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harris,MID,FUL,334,10,3,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harris,MID,FUL,334,10,3,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harris,MID,FUL,334,10,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harris,MID,FUL,334,10,3,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harris,MID,FUL,334,10,3,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harris,MID,FUL,334,10,3,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harris,MID,FUL,334,10,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harris,MID,FUL,334,10,3,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
King,MID,FUL,335,10,3,13,45,67,0,1,0,1,0,17,0,0,0,0,0,5,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
King,MID,FUL,335,10,3,14,45,16,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,5.0,67.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
King,MID,FUL,335,10,3,15,45,14,0,0,0,1,0,2,0,0,0,0,0,1,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,3.0,41.5,0.0,0.5,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
King,MID,FUL,335,10,3,16,45,11,0,0,0,1,0,4,0,0,0,0,0,1,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,2.3333333333333335,32.333333333333336,0.0,0.3333333333333333,0.0,7.0,2.3333333333333335,32.333333333333336,0.0,2.3094010767585034,0.0,0.0,0.0,0.0,2.0
King,MID,FUL,335,10,3,17,45,12,0,0,0,0,0,4,0,0,0,0,0,1,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,1.0,13.666666666666666,0.0,0.0,0.0,2.6666666666666665,1.0,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.5
King,MID,FUL,335,10,3,18,44,21,0,0,0,0,0,-3,0,1,0,0,0,0,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,1.0,12.333333333333334,0.0,0.0,0.0,3.3333333333333335,1.0,12.333333333333334,0.0,0.0,1.8,24.0,0.0,1.788854381999832,1.25
King,MID,FUL,335,10,3,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,0.6666666666666666,14.666666666666666,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,14.666666666666666,0.0,0.5773502691896268,0.8,14.8,0.0,0.4472135954999584,0.625
King,MID,FUL,335,10,3,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,0.3333333333333333,11.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,11.0,0.0,0.5773502691896271,0.6,11.6,0.0,0.5477225575051665,0.3125
Reed,MID,FUL,336,10,3,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.4,8.8,0.0,0.5477225575051665,0.15625
Reed,MID,FUL,336,10,3,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reed,MID,FUL,336,10,3,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reed,MID,FUL,336,10,3,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reed,MID,FUL,336,10,3,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reed,MID,FUL,336,10,3,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reed,MID,FUL,336,10,3,19,43,5,0,0,0,0,0,5,0,0,0,0,0,1,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reed,MID,FUL,336,10,3,20,43,1,1,0,0,1,0,23,2,0,0,0,0,8,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,0.5773502691896258,0.2,1.0,0.0,0.4472135954999579,0.5
Raúl,FWD,FUL,337,10,4,13,62,90,0,0,0,1,0,10,0,1,0,0,0,1,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.358898943540674,1.8,1.2,1.0,3.492849839314596,4.25
Raúl,FWD,FUL,337,10,4,14,62,73,0,0,0,5,0,6,0,0,0,0,0,2,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,1.0,90.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Raúl,FWD,FUL,337,10,4,15,63,90,0,1,0,2,0,11,0,0,0,0,0,5,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,1.5,81.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Raúl,FWD,FUL,337,10,4,16,63,78,0,0,0,1,0,3,0,0,0,0,0,2,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,2.6666666666666665,84.33333333333333,0.0,0.3333333333333333,0.0,9.0,2.6666666666666665,84.33333333333333,0.0,2.0816659994661326,0.0,0.0,0.0,0.0,3.25
Raúl,FWD,FUL,337,10,4,17,63,84,1,0,1,0,0,18,0,1,0,0,0,5,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,3.0,80.33333333333333,0.0,0.3333333333333333,0.0,6.666666666666667,3.0,80.33333333333333,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,2.625
Raúl,FWD,FUL,337,10,4,18,61,90,1,0,1,0,0,38,3,0,0,0,0,9,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,4.0,84.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.666666666666666,4.0,84.0,1.0,1.7320508075688767,3.0,83.0,1.0,1.8708286933869707,3.8125
Raúl,FWD,FUL,337,10,4,19,61,90,0,0,0,1,0,5,0,0,0,0,0,2,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,5.333333333333333,84.0,0.6666666666666666,0.0,0.6666666666666666,19.666666666666668,5.333333333333333,84.0,2.0,3.511884584284245,4.6,83.0,2.0,2.8809720581775866,6.40625
Raúl,FWD,FUL,337,10,4,20,61,84,0,1,0,1,0,15,0,0,0,0,0,5,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,5.333333333333333,88.0,0.6666666666666666,0.0,0.6666666666666666,20.333333333333332,5.333333333333333,88.0,2.0,3.511884584284245,4.6,86.4,2.0,2.8809720581775866,4.203125
Muniz,FWD,FUL,338,10,4,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,88.0,1.0,3.511884584284245,4.6,85.2,2.0,2.8809720581775866,4.6015625
Muniz,FWD,FUL,338,10,4,14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muniz,FWD,FUL,338,10,4,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muniz,FWD,FUL,338,10,4,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muniz,FWD,FUL,338,10,4,17,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muniz,FWD,FUL,338,10,4,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muniz,FWD,FUL,338,10,4,19,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muniz,FWD,FUL,338,10,4,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meslier,GKP,LEE,339,11,1,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,126,3,2,2025-11-29T15:00:00Z,1095,1145,1080,1100,1110,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meslier,GKP,LEE,339,11,1,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,136,3,1,2025-12-03T20:15:00Z,1095,1145,1080,1100,1110,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meslier,GKP,LEE,339,11,1,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,146,3,3,2025-12-06T17:30:00Z,1095,1145,1080,1100,1110,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meslier,GKP,LEE,339,11,1,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,152,1,1,2025-12-14T16:30:00Z,1095,1145,1080,1100,1110,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meslier,GKP,LEE,339,11,1,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,166,4,1,2025-12-20T20:00:00Z,1095,1145,1080,1100,1110,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meslier,GKP,LEE,339,11,1,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,179,1,1,2025-12-28T14:00:00Z,1090,1200,1050,1140,1130,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meslier,GKP,LEE,339,11,1,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,186,0,0,2026-01-01T17:30:00Z,1090,1200,1050,1140,1130,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meslier,GKP,LEE,339,11,1,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,196,1,1,2026-01-04T12:30:00Z,1090,1200,1050,1140,1130,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairns,GKP,LEE,340,11,1,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,126,3,2,2025-11-29T15:00:00Z,1095,1145,1080,1100,1110,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairns,GKP,LEE,340,11,1,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,136,3,1,2025-12-03T20:15:00Z,1095,1145,1080,1100,1110,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairns,GKP,LEE,340,11,1,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,146,3,3,2025-12-06T17:30:00Z,1095,1145,1080,1100,1110,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cairns,GKP,LEE,340,11,1,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,152,1,1,2025-12-14T16:30:00Z,1095,1145,1080,1100,1110,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
