name,position,team,element,team_id,position_id,GW,value,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bps,bonus,yellow_cards,red_cards,penalties_saved,penalties_missed,total_points,was_home,opponent_team,fixture_id,team_h_score,team_a_score,kickoff_time,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away
Kalimuendo,FWD,NFO,696,16,4,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1100,1110,1100,1150
Adli,MID,BOU,697,4,3,15,54,16,0,0,0,0,0,4,0,0,0,0,0,1,,,142,0,0,2025-12-06T15:00:00Z,1150,1220,1100,1240,1200,1200
Okafor,MID,LEE,698,11,3,15,55,64,0,0,0,2,0,3,0,0,0,0,0,2,,,146,3,3,2025-12-06T17:30:00Z,1095,1145,1080,1100,1110,1190
Douglas Luiz,MID,NFO,699,16,3,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1100,1110,1100,1150
Dowman,MID,ARS,700,1,3,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350
Rowe,DEF,AVL,701,2,2,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,141,2,1,2025-12-06T12:30:00Z,1145,1185,1150,1170,1140,1200
Burrowes,MID,AVL,702,2,3,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,141,2,1,2025-12-06T12:30:00Z,1145,1185,1150,1170,1140,1200
Proctor,GKP,AVL,703,2,1,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,141,2,1,2025-12-06T12:30:00Z,1145,1185,1150,1170,1140,1200
Onyango,MID,EVE,704,9,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1110,1130,1090,1130
Campbell,DEF,EVE,705,9,2,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1110,1130,1090,1130
Justin,DEF,LEE,706,11,2,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,146,3,3,2025-12-06T17:30:00Z,1095,1145,1080,1100,1110,1190
Dibling,MID,EVE,707,9,3,15,53,4,0,0,0,0,0,3,0,0,0,0,0,1,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1110,1130,1090,1130
M.Fernandes,MID,WHU,708,19,3,15,55,81,0,0,1,0,0,30,0,0,0,0,0,5,,,143,1,1,2025-12-07T14:00:00Z,1075,1075,1050,1050,1100,1100
Krejčí,DEF,WOL,709,20,2,15,45,90,0,0,0,4,0,-8,0,1,0,0,0,1,,,150,1,4,2025-12-08T20:00:00Z,1070,1085,1050,1050,1090,1120
Patterson,DEF,AVL,710,2,2,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,141,2,1,2025-12-06T12:30:00Z,1145,1185,1150,1170,1140,1200
Harriman-Annous,MID,ARS,711,1,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350
Yeremy,MID,CRY,712,8,3,15,58,90,0,1,0,1,0,29,0,0,0,0,0,5,,,145,1,2,2025-12-07T16:30:00Z,1165,1205,1150,1150,1180,1260
A.Jimenez,DEF,BOU,713,4,2,15,45,73,0,0,1,0,0,16,0,0,0,0,0,6,,,142,0,0,2025-12-06T15:00:00Z,1150,1220,1100,1240,1200,1200
Woltemade,FWD,NEW,714,15,4,15,74,73,0,0,1,0,0,6,0,0,0,0,0,2,,,148,2,1,2025-12-06T15:00:00Z,1160,1220,1170,1180,1150,1260
John,GKP,NFO,715,16,1,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1100,1110,1100,1150
Savona,DEF,NFO,716,16,2,15,45,45,0,0,0,2,0,-5,0,1,0,0,0,-1,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1100,1110,1100,1150
Xavi,MID,TOT,717,18,3,15,65,90,1,1,1,0,0,47,3,0,0,0,0,14,,,149,2,0,2025-12-06T15:00:00Z,1165,1175,1130,1150,1200,1200
S.Magassa,MID,WHU,718,19,3,15,50,8,0,0,0,1,0,3,0,0,0,0,0,1,,,143,1,1,2025-12-07T14:00:00Z,1075,1075,1050,1050,1100,1100
Lindelöf,DEF,AVL,719,2,2,15,45,4,0,0,0,0,0,3,0,0,0,0,0,1,,,141,2,1,2025-12-06T12:30:00Z,1145,1185,1150,1170,1140,1200
Tolu,FWD,WOL,720,20,4,15,54,21,0,0,0,1,0,2,0,0,0,0,0,1,,,150,1,4,2025-12-08T20:00:00Z,1070,1085,1050,1050,1090,1120
Milosavljević,DEF,BOU,721,4,2,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,142,0,0,2025-12-06T15:00:00Z,1150,1220,1100,1240,1200,1200
Florentino,MID,BUR,722,3,3,15,50,64,0,0,0,2,0,6,0,0,0,0,0,2,,,148,2,1,2025-12-06T15:00:00Z,1055,1095,1010,1090,1100,1100
Canvot,DEF,CRY,723,8,2,15,45,13,0,0,0,0,0,3,0,0,0,0,0,1,,,145,1,2,2025-12-07T16:30:00Z,1165,1205,1150,1150,1180,1260
Geertruida,DEF,SUN,724,17,2,15,45,90,0,0,0,3,0,12,0,0,0,0,0,1,,,147,3,0,2025-12-06T15:00:00Z,1100,1145,1100,1120,1100,1170
Hincapie,DEF,ARS,725,1,2,15,55,90,0,0,0,2,0,11,0,0,0,0,0,3,,,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350
Kolo Muani,FWD,TOT,726,18,4,15,69,73,0,0,1,0,0,-1,0,0,0,0,0,2,,,149,2,0,2025-12-06T15:00:00Z,1165,1175,1130,1150,1200,1200
Chukwueze,MID,FUL,727,10,3,15,53,75,0,0,0,1,0,10,0,0,0,0,0,2,,,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120
Röhl,MID,EVE,728,9,3,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1110,1130,1090,1130
Cuiabano,DEF,NFO,729,16,2,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1100,1110,1100,1150
Brobbey,FWD,SUN,730,17,4,15,55,34,0,0,0,1,0,3,0,0,0,0,0,1,,,147,3,0,2025-12-06T15:00:00Z,1100,1145,1100,1120,1100,1170
Kevin,MID,FUL,731,10,3,15,58,22,0,0,0,1,0,0,0,0,0,0,0,1,,,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120
Uche,FWD,CRY,732,8,4,15,55,24,0,0,0,0,0,1,0,0,0,0,0,1,,,145,1,2,2025-12-07T16:30:00Z,1165,1205,1150,1150,1180,1260
Lammens,GKP,MUN,733,14,1,15,50,90,0,0,0,1,1,8,0,0,0,0,0,2,,,150,1,4,2025-12-08T20:00:00Z,1135,1205,1100,1150,1170,1260
Bakwa,MID,NFO,734,16,3,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,,,144,3,0,2025-12-06T15:00:00Z,1100,1130,1100,1110,1100,1150
Traoré,MID,SUN,735,17,3,15,55,55,0,0,0,2,0,7,0,0,0,0,0,1,,,147,3,0,2025-12-06T15:00:00Z,1100,1145,1100,1120,1100,1170
Donnarumma,GKP,MCI,736,13,1,15,57,90,0,0,1,0,1,22,0,0,0,0,0,6,,,147,3,0,2025-12-06T15:00:00Z,1250,1305,1210,1230,1290,1380
Kusi-Asare,FWD,FUL,737,10,4,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120
Fabianski,GKP,WHU,738,19,1,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,143,1,1,2025-12-07T14:00:00Z,1075,1075,1050,1050,1100,1100
Mukasa,MID,MCI,739,13,3,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,147,3,0,2025-12-06T15:00:00Z,1250,1305,1210,1230,1290,1380
Mfuni,DEF,MCI,740,13,2,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,147,3,0,2025-12-06T15:00:00Z,1250,1305,1210,1230,1290,1380
Gray,FWD,LEE,741,11,4,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,146,3,3,2025-12-06T17:30:00Z,1095,1145,1080,1100,1110,1190
McAidoo,MID,MCI,742,13,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,147,3,0,2025-12-06T15:00:00Z,1250,1305,1210,1230,1290,1380
Emenalo,MID,CHE,743,7,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,142,0,0,2025-12-06T15:00:00Z,1180,1190,1140,1160,1220,1220
Oriola,MID,BHA,744,6,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,143,1,1,2025-12-07T14:00:00Z,1150,1160,1090,1110,1210,1210
Byfield,DEF,TOT,745,18,2,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,149,2,0,2025-12-06T15:00:00Z,1165,1175,1130,1150,1200,1200
Morrison,MID,LIV,746,12,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,146,3,3,2025-12-06T17:30:00Z,1230,1265,1170,1210,1290,1320
Mayers,DEF,WHU,747,19,2,15,40,7,0,0,0,1,0,0,0,0,0,0,0,1,,,143,1,1,2025-12-07T14:00:00Z,1075,1075,1050,1050,1100,1100
Dasilva,MID,BRE,748,5,3,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,149,2,0,2025-12-06T15:00:00Z,1135,1175,1100,1110,1170,1240
Mané,FWD,WOL,749,20,4,15,45,20,0,0,0,1,0,7,0,0,0,0,0,1,,,150,1,4,2025-12-08T20:00:00Z,1070,1085,1050,1050,1090,1120
Rowswell,DEF,TOT,750,18,2,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,149,2,0,2025-12-06T15:00:00Z,1165,1175,1130,1150,1200,1200
Akhamrich,MID,TOT,751,18,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,149,2,0,2025-12-06T15:00:00Z,1165,1175,1130,1150,1200,1200
Golambeckis,DEF,WHU,752,19,2,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,143,1,1,2025-12-07T14:00:00Z,1075,1075,1050,1050,1100,1100
Ruddy,GKP,NEW,753,15,1,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,148,2,1,2025-12-06T15:00:00Z,1160,1220,1170,1180,1150,1260
George Hemmings,MID,AVL,754,2,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,141,2,1,2025-12-06T12:30:00Z,1145,1185,1150,1170,1140,1200
Lacey,MID,MUN,755,14,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,150,1,4,2025-12-08T20:00:00Z,1135,1205,1100,1150,1170,1260
DaCosta,MID,BOU,756,4,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,142,0,0,2025-12-06T15:00:00Z,1150,1220,1100,1240,1200,1200
Hollingshead,GKP,AVL,757,2,1,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,141,2,1,2025-12-06T12:30:00Z,1145,1185,1150,1170,1140,1200
Mohamadou Kanté,MID,WHU,758,19,3,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,143,1,1,2025-12-07T14:00:00Z,1075,1075,1050,1050,1100,1100
Salmon,DEF,ARS,759,1,2,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,141,2,1,2025-12-06T12:30:00Z,1300,1375,1340,1400,1260,1350
