name,position,team,element,team_id,position_id,GW,value,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bps,bonus,yellow_cards,red_cards,penalties_saved,penalties_missed,total_points,was_home,opponent_team,fixture_id,team_h_score,team_a_score,kickoff_time,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away
D.Essugo,MID,CHE,163,6,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,2,1,2026-09-06T15:30:00Z,4,4,0,0,0,0
Quenda,MID,CHE,164,6,3,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,2,1,2026-09-06T15:30:00Z,4,4,0,0,0,0
João Pedro,FWD,CHE,165,6,4,3,77,90,0,0,0,2,0,8,0,1,0,0,0,1,,,29,2,1,2026-09-06T15:30:00Z,4,4,0,0,0,0
N.Jackson,FWD,AVL,166,2,4,3,65,84,0,0,1,0,0,10,0,0,0,0,0,2,,,25,0,0,2026-09-05T16:30:00Z,3,4,0,0,0,0
Delap,FWD,NFO,167,18,4,3,55,73,0,0,1,0,0,6,0,0,0,0,0,2,,,28,0,0,2026-09-05T14:00:00Z,3,3,0,0,0,0
Marc Guiu,FWD,CHE,168,6,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,2,1,2026-09-06T15:30:00Z,4,4,0,0,0,0
Mheuka,FWD,CHE,169,6,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,2,1,2026-09-06T15:30:00Z,4,4,0,0,0,0
Emegha,FWD,CHE,170,6,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,2,1,2026-09-06T15:30:00Z,4,4,0,0,0,0
Dovin,GKP,COV,171,7,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Wilson,GKP,COV,172,7,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Thomas,DEF,COV,173,7,2,3,40,90,0,0,0,1,0,19,0,0,0,0,0,4,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Kitching,DEF,COV,174,7,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
van Ewijk,DEF,COV,175,7,2,3,40,90,0,0,0,1,0,5,0,1,0,0,0,3,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Dasilva,DEF,COV,176,7,2,3,40,84,0,0,0,1,0,10,0,0,0,0,0,2,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Kesler-Hayden,DEF,COV,177,7,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Bidwell,DEF,COV,178,7,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Latibeaudiere,DEF,COV,179,7,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Woolfenden,DEF,COV,180,7,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Brau,DEF,COV,181,7,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Amenda,DEF,COV,182,7,2,3,40,90,0,0,0,1,0,4,0,0,0,0,0,2,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Rudoni,MID,COV,183,7,3,3,50,62,0,0,0,1,0,9,0,0,0,0,0,2,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Grimes,MID,COV,184,7,3,3,50,90,0,0,0,1,0,8,0,0,0,0,0,2,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Sakamoto,MID,COV,185,7,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Mason-Clark,MID,COV,186,7,3,3,54,70,0,0,0,1,0,4,0,0,0,0,0,2,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Eccles,MID,COV,187,7,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Torp,MID,COV,188,7,3,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Shepherd,MID,COV,189,7,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Tchaouna,MID,COV,190,7,3,3,54,27,0,0,0,0,0,9,0,0,0,0,0,1,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Borges Rodrigues,MID,COV,191,7,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Andrews,MID,COV,192,7,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Wright,FWD,COV,193,7,4,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Thomas-Asante,FWD,COV,194,7,4,3,50,19,0,0,0,0,0,6,0,0,0,0,0,1,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Simms,FWD,COV,195,7,4,3,50,19,0,0,0,0,0,3,0,0,0,0,0,1,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Markelo,FWD,COV,196,7,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Bassette,FWD,COV,197,7,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1,0,2026-09-05T14:00:00Z,2,2,0,0,0,0
Henderson,GKP,CRY,198,8,1,3,50,90,0,0,0,2,5,19,0,0,0,0,0,2,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Benitez,GKP,CRY,199,8,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Lacroix,DEF,CHE,200,6,2,3,60,90,0,0,0,2,0,3,0,1,0,0,0,2,,,29,2,1,2026-09-06T15:30:00Z,4,4,0,0,0,0
Muñoz,DEF,NFO,201,18,2,3,54,31,0,0,0,0,0,5,0,0,0,0,0,1,,,28,0,0,2026-09-05T14:00:00Z,3,3,0,0,0,0
Richards,DEF,CRY,202,8,2,3,50,90,0,0,0,2,0,8,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Canvot,DEF,CRY,203,8,2,3,49,90,0,0,0,2,0,4,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Mitchell,DEF,CRY,204,8,2,3,45,73,2,0,0,2,0,31,2,0,0,0,0,15,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Sosa,DEF,CRY,205,8,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Chadi Riad,DEF,CRY,206,8,2,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Mingueza,DEF,CRY,207,8,2,3,44,1,0,0,0,0,0,4,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Sarr,MID,CRY,208,8,3,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Johnson,MID,EVE,209,9,3,3,59,65,0,0,0,1,0,3,0,1,0,0,0,1,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Wharton,MID,CRY,210,8,3,3,55,90,0,0,0,2,0,10,0,0,0,0,0,2,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Yeremy,MID,CRY,211,8,3,3,55,88,0,1,0,2,0,25,0,0,0,0,0,5,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Hughes,MID,CRY,212,8,3,3,45,16,0,0,0,0,0,3,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Lerma,MID,CRY,213,8,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Kamada,MID,CRY,214,8,3,3,50,88,0,1,0,2,0,21,0,0,0,0,0,5,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Devenny,MID,CRY,215,8,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Esse,MID,CRY,216,8,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
M.França,MID,CRY,217,8,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Doucouré,MID,CRY,218,8,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
J.Rak-Sakyi,MID,CRY,219,8,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Cardines,DEF,CRY,220,8,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Drakes-Thomas,MID,CRY,221,8,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Strand Larsen,FWD,CRY,222,8,4,3,60,45,0,0,0,0,0,4,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Mateta,FWD,CRY,223,8,4,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Nketiah,FWD,CRY,224,8,4,3,55,45,0,1,0,2,0,16,0,0,0,0,0,4,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Uche,FWD,CRY,225,8,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
Pickford,GKP,EVE,226,9,1,3,55,90,0,0,0,2,1,6,0,0,0,0,0,1,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Travers,GKP,EVE,227,9,1,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
King,GKP,EVE,228,9,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Tarkowski,DEF,EVE,229,9,2,3,60,90,0,0,0,2,0,11,0,0,0,0,0,3,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Branthwaite,DEF,EVE,230,9,2,3,55,90,0,0,0,2,0,10,0,0,0,0,0,3,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Keane,DEF,EVE,231,9,2,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
O'Brien,DEF,EVE,232,9,2,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Mykolenko,DEF,EVE,233,9,2,3,45,90,0,0,0,2,0,8,0,0,0,0,0,1,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Patterson,DEF,EVE,234,9,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Aznou,DEF,EVE,235,9,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Dewsbury-Hall,MID,EVE,236,9,3,3,65,90,0,0,0,2,0,20,0,0,0,0,0,2,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Ndiaye,MID,MCI,237,15,3,3,59,86,0,0,1,0,0,12,0,0,0,0,0,3,,,26,1,0,2026-09-05T14:00:00Z,4,5,0,0,0,0
Grealish,MID,EVE,238,9,3,3,65,24,0,0,0,1,0,8,0,0,0,0,0,1,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Garner,MID,EVE,239,9,3,3,60,76,0,0,0,1,0,19,0,0,0,0,0,2,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Iroegbunam,MID,HUL,240,11,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
McNeil,MID,CRY,241,8,3,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,3,3,0,0,0,0
George,MID,EVE,242,9,3,3,55,90,1,0,0,2,0,35,3,0,0,0,0,10,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Alcaraz,MID,EVE,243,9,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Armstrong,MID,EVE,244,9,3,3,50,90,0,0,0,2,0,5,0,1,0,0,0,1,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Dibling,MID,EVE,245,9,3,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Röhl,MID,EVE,246,9,3,3,50,74,0,0,0,1,0,10,0,1,0,0,0,1,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Hackney,MID,EVE,247,9,3,3,55,15,0,1,0,1,0,14,0,0,0,0,0,4,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Beto,FWD,EVE,248,9,4,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Barry,FWD,EVE,249,9,4,3,56,90,0,0,0,2,0,7,0,0,0,0,0,2,,,30,2,2,2026-09-06T13:00:00Z,3,3,0,0,0,0
Leno,GKP,FUL,250,10,1,3,45,90,0,0,0,3,2,8,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Lecomte,GKP,FUL,251,10,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
McNally,GKP,FUL,252,10,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Andersen,DEF,FUL,253,10,2,3,50,90,0,0,0,3,0,8,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Robinson,DEF,FUL,254,10,2,3,45,78,0,0,0,3,0,7,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
J.Cuenca,DEF,FUL,255,10,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Tete,DEF,FUL,256,10,2,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Bassey,DEF,FUL,257,10,2,3,45,90,0,0,0,3,0,2,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Castagne,DEF,FUL,258,10,2,3,45,90,0,0,0,3,0,-1,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Diop,DEF,IPS,259,12,2,3,40,90,0,0,0,2,0,10,0,0,0,0,0,3,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Wilson,MID,LEE,260,13,3,3,63,17,0,0,0,0,0,0,0,1,0,0,0,0,,,23,1,1,2026-09-05T14:00:00Z,2,3,0,0,0,0
Iwobi,MID,FUL,261,10,3,3,54,82,0,0,0,3,0,15,0,0,0,0,0,2,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Smith Rowe,MID,FUL,262,10,3,3,54,11,0,0,0,0,0,3,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Kevin,MID,FUL,263,10,3,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Bobb,MID,FUL,264,10,3,3,55,78,0,0,0,3,0,17,0,0,0,0,0,2,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Berge,MID,FUL,265,10,3,3,49,29,0,0,0,1,0,9,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Cairney,MID,FUL,266,10,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Lukić,MID,IPS,267,12,3,3,50,90,0,0,0,2,0,13,0,0,0,0,0,2,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
King,MID,FUL,268,10,3,3,55,90,1,0,0,3,0,38,3,0,0,0,0,10,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Sessegnon,DEF,FUL,269,10,2,3,44,11,0,0,0,0,0,3,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Reed,MID,FUL,270,10,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Muniz,FWD,FUL,271,10,4,3,54,7,0,0,0,0,0,5,0,0,0,0,0,1,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Kusi-Asare,FWD,FUL,272,10,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,2026-09-05T14:00:00Z,2,3,0,0,0,0
Phillips,GKP,HUL,273,11,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Butland,GKP,HUL,274,11,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Cartwright,GKP,HUL,275,11,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Lo-Tutala,GKP,HUL,276,11,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Egan,DEF,HUL,277,11,2,3,41,90,0,0,1,0,0,18,0,0,0,0,0,6,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Hughes,DEF,HUL,278,11,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Ajayi,DEF,HUL,279,11,2,3,42,90,0,0,1,0,0,17,0,1,0,0,0,5,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Coyle,DEF,HUL,280,11,2,3,40,63,0,0,1,0,0,19,0,0,0,0,0,6,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Drameh,DEF,HUL,281,11,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Giles,DEF,HUL,282,11,2,3,40,90,0,0,1,0,0,30,2,0,0,0,0,8,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Jacob,DEF,HUL,283,11,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
McCarthy,DEF,HUL,284,11,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
McNair,DEF,HUL,285,11,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Belloumi,MID,HUL,286,11,3,3,50,81,0,0,1,0,0,15,0,0,0,0,0,5,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Millar,MID,HUL,287,11,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Dowell,MID,HUL,288,11,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Crooks,MID,HUL,289,11,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Slater,MID,HUL,290,11,3,3,45,90,0,0,1,0,0,10,0,0,0,0,0,3,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Matazo,MID,HUL,291,11,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Ömür,MID,HUL,292,11,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Kamara,MID,HUL,293,11,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Zambrano,MID,HUL,294,11,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
McBurnie,FWD,HUL,295,11,4,3,55,90,0,0,1,0,0,2,0,0,0,0,0,2,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Akintola,MID,HUL,296,11,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Gyabi,MID,HUL,297,11,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Destan,FWD,HUL,298,11,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Burstow,FWD,HUL,299,11,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0,0,2026-09-05T16:30:00Z,2,2,0,0,0,0
Walton,GKP,IPS,300,12,1,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Palmer,GKP,IPS,301,12,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Button,GKP,IPS,302,12,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Kipré,DEF,IPS,303,12,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
O'Shea,DEF,IPS,304,12,2,3,40,90,0,0,0,2,0,5,0,0,0,0,0,3,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Davis,DEF,IPS,305,12,2,3,40,90,0,0,0,2,0,4,0,0,0,0,0,1,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Greaves,DEF,IPS,306,12,2,3,40,90,0,0,0,2,0,6,0,0,0,0,0,1,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Johnson,DEF,IPS,307,12,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Furlong,DEF,IPS,308,12,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Núñez,MID,IPS,309,12,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Matusiwa,MID,IPS,310,12,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Burns,MID,IPS,311,12,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Taylor,MID,IPS,312,12,3,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Clarke,MID,IPS,313,12,3,3,54,24,0,0,0,0,0,3,0,0,0,0,0,1,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Ogbene,MID,IPS,314,12,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Fatawu,MID,IPS,315,12,3,3,55,78,0,0,0,2,0,14,0,0,0,0,0,2,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Emersonn,FWD,IPS,316,12,4,3,55,65,0,0,0,2,0,8,0,0,0,0,0,2,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Hirst,FWD,IPS,317,12,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Philogene,MID,IPS,318,12,3,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Szmodics,MID,IPS,319,12,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Akpom,FWD,IPS,320,12,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Walle Egeli,FWD,IPS,321,12,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Al-Hamadi,FWD,IPS,322,12,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
McAteer,MID,IPS,323,12,3,3,45,11,0,0,0,0,0,5,0,0,0,0,0,1,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Mehmeti,MID,IPS,324,12,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,2,2026-09-04T19:00:00Z,2,2,0,0,0,0
Darlow,GKP,MUN,325,16,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2,2,2026-09-06T13:00:00Z,4,4,0,0,0,0
Perri,GKP,LEE,326,13,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23,1,1,2026-09-05T14:00:00Z,2,3,0,0,0,0
