name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,points_last_3,goal_contributions,minutes_pct,is_home,strength_overall_away,strength_attack_away,position_id,strength_defence_home,strength_defence_away,strength_attack_home,fixture_id,strength_overall_home,team_id,roll3_total_points,roll3_minutes,roll3_goals_scored,roll3_assists,roll3_clean_sheets,roll3_bps,avg_points_last3,avg_minutes_last3,goals_last3,std_points_last3,avg_points_last5,avg_minutes_last5,goals_last5,std_points_last5,ema_points
Joe Gauci,GK,Aston Villa,0.0,0,0,0,0,0.0,39,0.0,0.0,0.0,0.0,177.0,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,0.0,15.0,0.0,0,0,0,18.0,0,84213.0,0.0,0,3,0.0,0,-1301.0,617.0,1918.0,40,0.0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229949951171875
Joe Gauci,GK,Aston Villa,0.0,0,0,0,0,0.0,39,0.0,0.0,0.0,0.0,181.0,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,0.0,5.0,0.0,0,0,0,19.0,0,82747.0,0.0,2,2,0.0,0,-1616.0,468.0,2084.0,40,1.0,0,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01149749755859375
Joe Gauci,GK,Aston Villa,0.0,0,0,0,0,0.0,39,0.0,0.0,0.0,0.0,191.0,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,0.0,11.0,0.0,0,0,0,20.0,0,80640.0,0.0,1,2,0.0,0,-2238.0,635.0,2873.0,40,1.0,0,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005748748779296875
Joe Gauci,GK,Aston Villa,0.0,0,0,0,0,0.0,39,0.0,0.0,0.0,0.0,203.0,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,0.0,8.0,0.0,0,0,0,21.0,0,78905.0,0.0,1,0,0.0,0,-1906.0,382.0,2288.0,40,0.0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028743743896484375
Mings,DEF,AVL,0.0,0,0,25,1,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-16T11:30:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,45,0.0,0,1,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,2.0,1125.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014371871948242188
Mings,DEF,AVL,0.0,0,0,12,0,0.0,40,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-08-23T14:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,2,0.0,0.0,0.0,45,0.0,0,2,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,13.0,1125.0,2.0,6.0,90.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Mings,DEF,AVL,0.0,0,0,1,0,0.0,40,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,2025-08-31T18:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3,0,0.0,1,0.0,0.0,0.0,45,0.0,0,3,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,21.0,1125.0,2.0,4.0,90.0,0.0,0.0,0.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Mings,DEF,AVL,0.0,0,1,30,1,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-13T14:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,9,0.0,0.0,0.0,45,0.0,0,4,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,36.0,1125.0,2.0,3.0,90.0,0.0,0.0,0.3333333333333333,12.666666666666666,3.0,90.0,0.0,2.6457513110645907,0.0,0.0,0.0,0.0,2.5
Mings,DEF,AVL,0.0,0,0,16,0,0.0,40,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-09-21T13:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,1,0.0,4,0.0,0.0,0.0,45,0.0,0,5,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,48.0,1125.0,2.0,4.0,90.0,0.0,0.0,0.3333333333333333,14.333333333333334,4.0,90.0,0.0,4.358898943540674,0.0,0.0,0.0,0.0,5.75
Mings,DEF,AVL,0.0,0,0,-1,0,0.0,40,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-09-28T13:00:00Z,31,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,3,0.0,1,0.0,0.0,0.0,44,0.0,0,6,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,51.0,1125.0,2.0,4.666666666666667,90.0,0.0,0.0,0.3333333333333333,15.666666666666666,4.666666666666667,90.0,0.0,4.041451884327381,4.4,90.0,0.0,3.2093613071762426,4.875
Mings,DEF,AVL,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,2,0.0,0,0.0,0.0,0.0,44,0.0,0,7,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,62.0,1125.0,2.0,4.666666666666667,70.33333333333333,0.0,0.0,0.3333333333333333,15.0,4.666666666666667,70.33333333333333,0.0,4.041451884327381,3.4,78.2,0.0,3.361547262794322,2.9375
Mings,DEF,AVL,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-19T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,1,0.0,0,0.0,0.0,0.0,44,0.0,0,8,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,79.0,1145.0,2.0,1.6666666666666667,40.333333333333336,0.0,0.0,0.0,5.0,1.6666666666666667,40.333333333333336,0.0,2.081665999466133,3.0,60.2,0.0,3.6742346141747673,1.46875
Mings,DEF,AVL,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,44,0.0,0,9,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,82.0,1145.0,2.0,0.3333333333333333,10.333333333333334,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,10.333333333333334,0.0,0.5773502691896273,2.8,42.2,0.0,3.8340579025361627,0.734375
Mings,DEF,AVL,0.0,0,0,4,0,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-01T20:00:00Z,16,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,2,0.0,1,0.0,0.0,0.0,44,0.0,0,10,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,95.0,1145.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.2,0.0,1.732050807568877,0.3671875
Mings,DEF,AVL,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-09T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,0.0,0.0,0.0,44,0.0,0,11,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,101.0,1145.0,2.0,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,5.333333333333333,0.0,0.5773502691896273,0.4,9.4,0.0,0.5477225575051653,0.68359375
Mings,DEF,AVL,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-23T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,1,0.0,0,0.0,0.0,0.0,44,0.0,0,12,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,116.0,1145.0,2.0,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,5.333333333333333,0.0,0.5773502691896273,0.2,3.2,0.0,0.4472135954999569,0.341796875
Kortney Hause,DEF,Aston Villa,-0.5,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,123.0,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,0.0,6.0,0.0,0,0,0,13.0,0,59811.0,0.0,0,3,0.0,0,-1052.0,398.0,1450.0,40,0.0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,5.333333333333333,0.0,0.5773502691896273,0.2,3.2,0.0,0.4472135954999569,0.1708984375
Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,132.0,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,0.0,4.0,0.0,0,0,0,14.0,0,59229.0,0.0,1,3,0.0,0,-775.0,557.0,1332.0,40,1.0,0,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.2,0.0,0.4472135954999569,0.08544921875
Kortney Hause,DEF,Aston Villa,0.5,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,141.0,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,0.0,17.0,0.0,0,0,0,15.0,0,58403.0,0.0,0,1,0.0,0,-962.0,510.0,1472.0,40,1.0,0,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.2,0.0,0.4472135954999569,0.042724609375
Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,158.0,0,0,0.0,0.0,2024-12-14T17:30:00Z,0,0.0,16.0,0.0,0,0,0,16.0,0,57852.0,0.0,1,2,0.0,0,-844.0,540.0,1384.0,40,0.0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213623046875
Kortney Hause,DEF,Aston Villa,-0.5,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,161.0,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,0.0,13.0,0.0,0,0,0,17.0,0,58686.0,0.0,1,2,0.0,0,299.0,1528.0,1229.0,39,1.0,0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01068115234375
Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,177.0,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,0.0,15.0,0.0,0,0,0,18.0,0,62139.0,0.0,0,3,0.0,0,2470.0,4488.0,2018.0,39,0.0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005340576171875
Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,181.0,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,0.0,5.0,0.0,0,0,0,19.0,0,62030.0,0.0,2,2,0.0,0,48.0,2659.0,2611.0,39,1.0,0,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026702880859375
Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,191.0,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,0.0,11.0,0.0,0,0,0,20.0,0,62943.0,0.0,1,2,0.0,0,381.0,2915.0,2534.0,39,1.0,0,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133514404296875
Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.0,0.0,0.0,0.0,203.0,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,0.0,8.0,0.0,0,0,0,21.0,0,63923.0,0.0,1,0,0.0,0,493.0,2608.0,2115.0,39,0.0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000667572021484375
Pau,DEF,AVL,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-16T11:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,45,0.0,0,1,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,2.0,1125.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003337860107421875
Pau,DEF,AVL,0.0,0,0,8,0,0.0,41,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-08-23T14:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,2,0.0,0.0,0.0,45,0.0,0,2,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,13.0,1125.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pau,DEF,AVL,0.0,0,0,-1,0,0.0,41,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-08-31T18:00:00Z,16,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3,0,0.0,1,0.0,0.0,0.0,45,0.0,0,3,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,21.0,1125.0,2.0,1.0,45.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pau,DEF,AVL,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,44,0.0,0,4,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,36.0,1125.0,2.0,1.0,35.333333333333336,0.0,0.0,0.0,2.3333333333333335,1.0,35.333333333333336,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Pau,DEF,AVL,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,44,0.0,0,5,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,48.0,1125.0,2.0,1.0,35.333333333333336,0.0,0.0,0.0,2.3333333333333335,1.0,35.333333333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.5
Pau,DEF,AVL,0.0,0,0,13,0,0.0,41,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-28T13:00:00Z,58,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,3,0.0,1,0.0,0.0,0.0,43,0.0,0,6,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,51.0,1125.0,2.0,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,5.333333333333333,0.0,0.5773502691896258,0.6,21.2,0.0,0.8944271909999159,0.25
Pau,DEF,AVL,0.0,0,0,20,0,0.0,41,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-10-05T13:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,2,0.0,4,0.0,0.0,0.0,43,0.0,0,7,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,62.0,1125.0,2.0,0.3333333333333333,19.333333333333332,0.0,0.0,0.0,4.333333333333333,0.3333333333333333,19.333333333333332,0.0,0.5773502691896258,0.8,32.8,0.0,0.8366600265340756,0.625
Pau,DEF,AVL,0.0,0,0,10,0,0.0,41,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-10-19T13:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,1,0.0,2,0.0,0.0,0.0,43,0.0,0,8,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,79.0,1145.0,2.0,1.6666666666666667,49.333333333333336,0.0,0.0,0.0,11.0,1.6666666666666667,49.333333333333336,0.0,2.0816659994661326,1.2,32.8,0.0,1.6431676725154982,2.3125
Pau,DEF,AVL,0.0,0,2,35,1,0.0,41,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-26T14:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,8,0.0,0.0,0.0,43,0.0,0,9,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,82.0,1145.0,2.0,2.3333333333333335,79.33333333333333,0.0,0.0,0.0,14.333333333333334,2.3333333333333335,79.33333333333333,0.0,1.5275252316519465,1.4,47.6,0.0,1.673320053068151,2.15625
Pau,DEF,AVL,0.0,0,0,8,0,0.0,41,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2025-11-01T20:00:00Z,73,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,2,0.0,1,0.0,0.0,0.0,43,0.0,0,10,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,95.0,1145.0,2.0,4.666666666666667,90.0,0.0,0.0,0.3333333333333333,21.666666666666668,4.666666666666667,90.0,0.0,3.055050463303893,3.0,65.6,0.0,3.1622776601683795,5.078125
Pau,DEF,AVL,0.0,0,0,25,1,0.0,41,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-09T14:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,4,0.0,6,0.0,0.0,0.0,43,0.0,0,11,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,101.0,1145.0,2.0,3.6666666666666665,84.33333333333333,0.0,0.0,0.3333333333333333,17.666666666666668,3.6666666666666665,84.33333333333333,0.0,3.7859388972001824,3.2,80.2,0.0,2.949576240750525,3.0390625
Pau,DEF,AVL,0.0,0,0,17,0,0.0,41,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-11-23T14:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,1,0.0,4,0.0,0.0,0.0,43,0.0,0,12,0.0,0.0,0.0,0.0,1185.0,1170.0,2.0,1140.0,1200.0,1150.0,116.0,1145.0,2.0,5.0,84.33333333333333,0.0,0.0,0.6666666666666666,22.666666666666668,5.0,84.33333333333333,0.0,3.605551275463989,4.2,86.6,0.0,2.8635642126552705,4.51953125
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,123.0,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,0.0,6.0,0.0,0,0,0,13.0,0,2423.0,0.0,0,3,0.0,0,-20.0,0.0,20.0,54,0.0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,84.33333333333333,0.0,0.0,0.3333333333333333,16.666666666666668,3.6666666666666665,84.33333333333333,0.0,2.5166114784235827,4.2,86.6,0.0,2.8635642126552705,4.259765625
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,132.0,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,0.0,4.0,0.0,0,0,0,14.0,0,2403.0,0.0,1,3,0.0,0,-19.0,0.0,19.0,54,1.0,0,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,60.0,0.0,0.0,0.3333333333333333,14.0,3.3333333333333335,60.0,0.0,3.055050463303893,3.8,68.6,0.0,3.3466401061363023,2.1298828125
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,141.0,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,0.0,17.0,0.0,0,0,0,15.0,0,2385.0,0.0,0,1,0.0,0,-19.0,0.0,19.0,54,1.0,0,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,30.0,0.0,0.0,0.0,5.666666666666667,1.3333333333333333,30.0,0.0,2.309401076758502,2.2,50.6,0.0,2.6832815729997477,1.06494140625
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,158.0,0,0,0.0,0.0,2024-12-14T17:30:00Z,0,0.0,16.0,0.0,0,0,0,16.0,0,2365.0,0.0,1,2,0.0,0,-18.0,0.0,18.0,54,0.0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,2.82842712474619,0.532470703125
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,161.0,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,0.0,13.0,0.0,0,0,0,17.0,0,2357.0,0.0,1,2,0.0,0,-11.0,0.0,11.0,54,1.0,0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,18.0,0.0,1.7888543819998315,0.2662353515625
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,177.0,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,0.0,15.0,0.0,0,0,0,18.0,0,2340.0,0.0,0,3,0.0,0,-17.0,0.0,17.0,54,0.0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13311767578125
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,181.0,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,0.0,5.0,0.0,0,0,0,19.0,0,2329.0,0.0,2,2,0.0,0,-11.0,0.0,11.0,54,1.0,0,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066558837890625
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,191.0,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,0.0,11.0,0.0,0,0,0,20.0,0,2315.0,0.0,1,2,0.0,0,-14.0,0.0,14.0,54,1.0,0,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332794189453125
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,203.0,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,0.0,8.0,0.0,0,0,0,21.0,0,2301.0,0.0,1,0,0.0,0,-13.0,0.0,13.0,54,0.0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663970947265625
A.García,DEF,AVL,0.0,0,0,0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-16T11:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,40,0.0,0,1,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,2.0,1125.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008319854736328125
A.García,DEF,AVL,0.0,0,0,0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-23T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,40,0.0,0,2,0.0,0.0,0.0,0.0,1250.0,1200.0,2.0,1140.0,1300.0,1110.0,13.0,1125.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
